address,lat,long,zip
1000 SEA WORLD DRIVE,32.7672594,-117.2087673,92110
1000 SICARD STREET,32.6960571,-117.1384476,3631
1000 SILVERADO STREET,32.8451056,-117.2740017,92037
1000 SORRENTO VALLEY ROAD,32.9082032,-117.2283703,92121
1000 SOUTH STREET,32.7600551951846,-117.035470655459,0
1000 STATE STREET,32.7156393,-117.1665179,92101
1000 STATESTREET ,32.7156393,-117.1665179,92101
1000 SUNSET CLIFFS BOULEVARD,32.725886,-117.2566816,92107
1000 SUNSET CROSSING POINT,32.5806208,-117.0187256,5832
1000 SUTTER STREET,32.7462922,-117.1721057,2822
1000 SWANER STREET,32.7157948,-117.0711438,1853
1000 TECOLOTE ROAD,32.7672594,-117.2087673,92110
1000 THERMAL AVENUE,32.5783614,-117.0970759,92154
1000 THOMAS AVENUE,32.794468,-117.250938,92109
1000 TORREY PINES ROAD,32.8421874,-117.2728955,4416
1000 TURQUOISE STREET,32.8094259,-117.2555185,1236
1000 UNION STREET,32.71577,-117.1656147,92101
1000 UNIVERSITY AVENUE,32.7489382,-117.1723195,2843
1000 VERMONT STREET,32.749459,-117.1534607,92103
1000 VIA LAS CUMBRES ,32.7663356,-117.1836392,92110
1000 VIRGINIA WAY,32.8420384,-117.2728908,92037
1000 W BROADWAY ,32.7157828,-117.1720499,92101
1000 W BROOKES AVENUE,32.7433742,-117.172314,3824
1000 W GRAPE STREET,32.7245702,-117.1716749,92101
1000 W HAWTHORN STREET,32.7258336,-117.1711717,92101
1000 W LAUREL STREET,32.7300575,-117.1719993,92101
1000 W MAPLE STREET,32.7312036,-117.1718409,92101
1000 W PALM STREET,32.7347959,-117.1717321,92103
1000 W REDWOOD STREET,32.73745,-117.171667,6023
1000 W SAN YSIDRO BOULEVARD,32.5606539,-117.0642284,92173
1000 W SPRUCE STREET,32.7382567,-117.172432,5324
1000 W UNIVERSITY AVENUE,32.7489382,-117.1723195,2843
1000 W WASHINGTON STREET,32.7501298,-117.172684,1808
1000 W WEST MISSION STREET,0,0,0
1000 WALL STREET,32.8466578,-117.2744984,92037
1000 WASHINGTON STREET,32.7505329,-117.1559153,92103
1000 WEST BRIARFIELD DRIVE,32.7915733,-117.2499942,5009
1000 WEST MISSION BAY DRIVE,32.7722251,-117.2466605,92109
1000 WEST MORENA BOULEVARD,32.7669177,-117.1996241,3919
1000 WEST MUIRLANDS DRIVE,32.8350836,-117.271996,92037
1000 WILBUR AVENUE,32.8048216,-117.2540952,92109
1000 WORTHINGTON STREET,32.7120727,-117.0207379,5042
10000 AERO DRIVE,32.8108983,-117.1121178,92124
10000 AVNDA MAGNIFICA ,32.9071936,-117.0848767,92131
10000 BARNES CANYON ROAD,32.8997537,-117.2006586,92121
10000 BLACK MOUNTAIN ROAD,32.9007291,-117.1245089,4517
10000 BLACK MTN ROAD,32.9007291,-117.1245089,4517
10000 BORDELON STREET,32.8139819,-117.1115657,3203
10000 CAM DEL SUR ,33.0209428,-117.1230579,92127
10000 CAM RUIZ ,32.8997665,-117.1428813,92126
10000 CAMINO CUERVO ,0,0,0
10000 CAMINO RUIZ ,32.8997665,-117.1428813,92126
10000 CARMEL MOUNTAIN ROAD,32.9608523,-117.1107592,92129
10000 CARMEL MTN ROAD,32.9608523,-117.1107592,92129
10000 CARROLL CANYON ROAD,32.9035685,-117.1104696,92131
10000 CLAIREMONT MESA BOULEVARD,32.8321011,-117.1109421,92124
10000 FRIARS ROAD,32.7888538,-117.1116337,92124
10000 GENESEE AVENUE,32.8867408,-117.2259167,92037
10000 GRAND AVENUE,32.7989261,-117.2352598,92109
10000 LOMICA DRIVE,33.0170108,-117.075936,92128
10000 MAYA LINDA ROAD,32.9011816,-117.1198842,92126
10000 MERCY ROAD,32.9367946,-117.1111893,92129
10000 MESA RIDGE COURT,32.9015077,-117.1751138,92121
10000 MESA RIM ROAD,32.9003599,-117.1778469,92121
10000 MIRAMAR WAY,32.8805605,-117.1166243,92126
10000 N TORREY INES ROAD,32.8892652,-117.2427935,92037
10000 NORTH TORREY PINES ROAD,32.8892652,-117.2427935,92037
10000 OLD GROVE ROAD,32.8990528,-117.1124968,92131
10000 OSGOOD WAY,32.8991417,-117.1619794,92126
10000 PACIFIC HEIGHTS BOULEVARD,32.9010131,-117.1916905,92121
10000 PACIFIC MESA BOULEVARD,32.8998566,-117.1920566,92121
10000 PATRIOT STREET,32.8002407,-117.1093702,92124
10000 POMERADO ROAD,32.8937284,-117.1125219,92131
10000 PORTOBELLO DRIVE,32.8386617,-117.097423,92124
10000 POWAY ROAD,32.9464145,-117.0901949,92128
10000 REAGAN ROAD,32.9082529,-117.1456182,92126
10000 RIO SAN DIEGO DRIVE,32.7785721,-117.1313896,92108
10000 SCRIPPS LAKE DRIVE,32.9116221,-117.1098021,92131
10000 SCRIPPS POWAY PARKWAY,32.9367946,-117.1111893,92129
10000 SCRIPPS RANCH BOULEVARD,32.9040787,-117.1005049,1235
10000 SCRIPPS RANCH COURT,32.9057674,-117.1111685,92131
10000 SCRIPPS VISTA WAY,32.925955,-117.1130541,92131
10000 SORENTO VALLEY ROAD,32.8912198,-117.2050809,92121
10000 SORRENTO VALLEY ROAD,32.8912198,-117.2050809,92121
10000 TIERRASANTA BOULEVARD,32.8232908,-117.1124658,92124
10000 VIA DE LA AMISTAD ,32.5532313,-116.9299443,7248
10000 VISTA SORRENTO PARKWAY,32.8914696,-117.2050865,92121
10000 WILDLIFE ROAD,32.9066414,-117.0817088,1438
10000 WILLOW CREEK ROAD,32.9018106,-117.111734,92131
10100 AIRWAY ROAD,32.5604142,-116.924481,92179
10100 AUTUMNVIEW LANE,32.902232,-117.1314422,92126
10100 AUTUMVIEW LANE,32.902232,-117.1314422,92126
10100 AVENIDA MAGNIFICA ,32.908853,-117.0830164,92131
10100 AVNDA MAGNIFICA ,32.908853,-117.0830164,92131
10100 BAUSELL COURT,32.8137405,-117.1097881,3201
10100 BLACK MOUNTAIN ROAD,32.9017256,-117.1245728,92126
10100 BLACK MTN ROAD,32.9017256,-117.1245728,92126
10100 BRODELON STREET,32.8146777,-117.1101906,3205
10100 CAM RUIZ ,32.9009412,-117.1437984,92126
10100 CAMINO RUIZ ,32.9009412,-117.1437984,92126
10100 CAMINO SANTA FE ,32.8983944,-117.1707124,3105
10100 CAMPUS POINT DRIVE,32.8872225,-117.2219303,92121
10100 CAMTO VOLAR ,32.9020703927115,-117.11894751728,0
10100 CARMEL MOUNTAIN ROAD,32.9613792,-117.1087987,3228
10100 CARMEL MTN ROAD,32.9613792,-117.1087987,3228
10100 CARROLL CANYON ROAD,32.9043946,-117.1097627,92131
10100 CLAIREMONT MESA BOULEVARD,32.8317662,-117.1100399,92124
10100 DRUMCLIFF AVENUE,32.9021631,-117.1419373,92126
10100 EMBRY WAY,32.9011223,-117.1559866,92126
10100 FRIARS ROAD,32.790475,-117.1050483,92124
10100 GENESEE AVENUE,32.8867606,-117.2260065,92037
10100 KEPPLER DRIVE,32.8215046,-117.1104914,2504
10100 KIBLER DRIVE,32.9006742,-117.153603,92126
10100 MARAUDER WAY,32.9086664,-117.1409873,3272
10100 MAYA LINDA ROAD,32.9022181,-117.1183605,92126
10100 MCKELLAR COURT,32.9032299,-117.1990563,92121
10100 MEANLEY DRIVE,32.9097691,-117.108139,92131
10100 MIRAMAR WAY,32.880583,-117.1084336,92131
10100 OBRIEN PLACE,32.8203045,-117.1104263,2922
10100 ORLECK STREET,32.8214925,-117.1104437,2509
10100 PACIFIC HEIGHTS BOULEVARD,32.9015797,-117.1935445,92121
10100 PACIFIC MESA BOULEVARD,32.9011776,-117.191614,92121
10100 PARKDALE AVENUE,32.9011743,-117.1580961,92126
10100 PASEO MONTRIL ,32.9517282,-117.1076743,92129
10100 POMERADO ROAD,32.8943571,-117.1096498,92131
10100 RANCHO CARMEL DRIVE,32.9653285,-117.090302,3600
10100 ROYAL ANN AVENUE,32.9020591,-117.1505136,3519
10100 SCRIPPS GATEWAY COURT,32.933667,-117.1100067,92131
10100 SCRIPPS LAKE DRIVE,32.9120876,-117.1072102,92131
10100 SCRIPPS POWAY PARKWAY,32.9364636,-117.1105244,92131
10100 SCRIPPS RANCH BOULEVARD,32.9050643,-117.105283,92131
10100 SNOOK STREET,32.8141155,-117.108997,92124
10100 SORRENTO VALLEY ROAD,32.8882395,-117.2070558,92121
10100 TED WILLIAMS PARKWAY,32.9664521,-117.0853606,92128
10100 TELESIS COURT,32.9006932,-117.2076289,92121
10100 TIERRASANTA BOULEVARD,32.8240609,-117.1105292,92124
10100 TRUETT LANE,32.7994282,-117.1102535,92124
10100 VIA DE LA AMISTAD ,32.553215,-116.929109,7248
10100 VOGE STREET,32.8039092,-117.1110547,92124
10100 WATERIDGE CIRCLE,32.9008732,-117.2053819,92121
10100 WILLOW CREEK ROAD,32.9015721,-117.1083668,1636
10200 AERO DRIVE,32.8105575,-117.1082067,92124
10200 AIRWAY ROAD,32.560149,-116.9277646,92154
10200 AUTUMNVIEW LANE,32.9029389,-117.1313216,3714
10200 BARNES CANYON ROAD,32.8998467,-117.1974807,92121
10200 BLACK MOUNTAIN ROAD,32.9027456,-117.1241047,92126
10200 BLACK MTN ROAD,32.9027456,-117.1241047,92126
10200 BRUMBY WAY,32.8061393,-117.1074518,3503
10200 CAM RUIZ ,32.9031246,-117.1451077,92126
10200 CAM SANTA FE ,32.8985114815268,-117.170701674951,0
10200 CAMINO RUIZ ,32.9031246,-117.1451077,92126
10200 CAMINO SANTA FE ,32.8983944,-117.1707124,3105
10200 CAMPUS POINT DRIVE,32.8884086,-117.2228271,92121
10200 CLAIREMONT MESA BOULEVARD,32.831451,-117.1091689,92124
10200 CLAMAGORO CIRCLE,32.802412,-117.1099038,92124
10200 COVINA PLACE,32.9043059,-117.1378179,3629
10200 FLANDERS COURT,32.9036885,-117.1750538,2901
10200 FRIARS ROAD,32.7911785,-117.1037789,92120
10200 GENESEE AVENUE,32.88678,-117.2260947,92037
10200 GENETIC CENTER DRIVE,32.9064146,-117.1818197,92121
10200 KEPPLER PLACE,32.8205364,-117.107482,2507
10200 MARAUDER WAY,32.9086664,-117.1409873,3272
10200 MAYA LINDA ROAD,32.9034939,-117.1179667,92126
10200 MIRAMAR WAY,32.8805827,-117.1079514,92131
10200 MIRARMAR WAY,32.8805827,-117.1079514,92131
10200 NORTH TORREY PINES ROAD,32.8877491,-117.2437367,92037
10200 PARKDALE AVENUE,32.903054,-117.1567986,3558
10200 PATRIOT STREET,32.8002407,-117.1093702,92124
10200 POMERADO ROAD,32.8960457,-117.1074445,92131
10200 RANCHO CARMEL DRIVE,32.9668491,-117.08996,3659
10200 REAGAN ROAD,32.9081655,-117.1453255,92126
10200 ROYAL ANN AVENUE,32.9032576,-117.150543,92126
10200 SAMPLE STREET,32.8039983,-117.1086352,92124
10200 SAN DIEGO MISSION ROAD,32.7863836,-117.1152067,92108
10200 SAN RAMON DRIVE,32.9031965,-117.139702,92126
10200 SCIENCE CENTER DRIVE,32.8893988,-117.2334368,1152
10200 SCRIPPS POWAY PARKWAY,32.936306,-117.1078413,92131
10200 SCRIPPS RANCH BOULEVARD,32.9052029,-117.1089557,1234
10200 SCRIPPS TRAIL,32.9116998,-117.0811575,92131
10200 SNOOK STREET,32.8125349,-117.1090147,92124
10200 SORRENTO VALLEY ROAD,32.8901885,-117.2106065,92121
10200 TRUETT LANE,32.7995598,-117.1089951,3643
10200 WALDRON WAY,32.8098364,-117.1088757,92124
10200 WATER RIDGE CIRCLE,32.8989671,-117.2054683,92121
10200 WATERIDGE CIRCLE,32.8989671,-117.2054683,92121
10200 WILLOW CREEK ROAD,32.9000683,-117.1069249,1669
10200 YORKTOWN DRIVE,32.80343,-117.1089272,92124
10300 AERO DRIVE,32.8097695,-117.1064644,92124
10300 AZUAGA STREET,32.9613505,-117.1037697,92129
10300 BARNES CANYON ROAD,32.9001599,-117.1958193,2716
10300 BLACK MOUNTAIN ROAD,32.9060575,-117.1244178,92126
10300 BLACK MTN ROAD,32.9060575,-117.1244178,92126
10300 CAM RUIZ ,32.9053539,-117.1462159,92126
10300 CAMINO RUIZ ,32.9053539,-117.1462159,92126
10300 CAMPUS POINT DRIVE,32.8934247,-117.2239764,92121
10300 CAMTO ALVAREZ ,32.905509202659,-117.169309461458,0
10300 CARMEL MOUNTAIN ROAD,32.9631422,-117.1052288,3215
10300 CARMEL MTN ROAD,32.9631422,-117.1052288,3215
10300 CHEVIOT COURT,32.9048586,-117.1625898,3061
10300 FRIARS RD SD ,32.7910835,-117.1014638,92120
10300 FRIARS ROAD,32.7910835,-117.1014638,92120
10300 GENESEE AVENUE,32.8868,-117.2261854,92037
10300 GOLD COAST PLACE,32.9055138,-117.132093,3309
10300 GREENFORD DRIVE,32.9054901,-117.131282,92126
10300 GURNARD STREET,32.8078643,-117.1050896,92124
10300 HAMMERBERG COVE,32.8067074,-117.107027,92124
10300 HOLDER WAY,32.8216777,-117.1064818,2513
10300 JOHN JAY HOPKINS DRIVE,32.8911997,-117.2391641,92121
10300 LEARY STREET,32.8214591,-117.1057443,2515
10300 LONDONDERRY AVENUE,32.9049457,-117.1307338,92126
10300 MARAUDER WAY,32.9086664,-117.1409873,3272
10300 MAYA LINDA ROAD,32.905916,-117.1174315,92126
10300 NORTH TORREY PINES ROAD,32.8910626,-117.242636,92037
10300 PACIFIC CENTER COURT,32.9057413,-117.188764,92121
10300 POMERADO ROAD,32.8969566,-117.1050909,92131
10300 RANCHO CARMEL DRIVE,32.9681087,-117.0894898,92128
10300 ROSELLE STREET,32.8918457,-117.2167589,92121
10300 SAN DIEGO MISSION ROAD,32.7853514,-117.111597,2103
10300 SCIENCE CENTER DRIVE,32.8905775,-117.2321554,1152
10300 SCRIPPS LAKE DRIVE,32.9117224,-117.1018936,92131
10300 SCRIPPS POWAY PARKWAY,32.9377048,-117.1056724,92131
10300 SCRIPPS RANCH BOULEVARD,32.9083319,-117.1101571,92131
10300 SNOOK STREET,32.8121887,-117.1080336,92124
10300 SORRENTO VALLEY ROAD,32.8905659,-117.2115151,92121
10300 SPRING CANYON ROAD,32.9365564,-117.096262,92131
10300 TAUSSIG COURT,32.8072854,-117.1066023,3220
10300 THANKSGIVING LANE,32.9041821,-117.1263375,92126
10300 TIERRASANTA BOULEVARD,32.8241048,-117.1062848,92124
10300 VISTA SORRENTO PARKWAY,32.8917518,-117.2054413,92121
10300 WESTCHESTER AVENUE,32.9053689,-117.1271216,3339
10300 WESTONHILL DRIVE,32.9050874,-117.1355407,92126
10300 WILLOW CREEK ROAD,32.8986434,-117.1057018,92131
10300 YORKTOWN DRIVE,32.8016419,-117.1078084,3670
10400 ADERMAN AVENUE,32.9061682,-117.1606478,3066
10400 AMANTHA AVENUE,32.9074529,-117.1505487,92126
10400 ATRIUM DRIVE,32.902555,-117.1065264,92131
10400 BAYWOOD AVENUE,32.907513,-117.1296971,3325
10400 BLACK MOUNTAIN ROAD,32.9072893,-117.1242457,92126
10400 BLACK MTN ROAD,32.9072893,-117.1242457,92126
10400 CALLE MAR DEMARIPOSA ,32.913436,-117.2279683,92130
10400 CAM RUIZ ,32.9077675,-117.1455926,92126
10400 CAM SANTA FE ,32.7168533,-117.1695457,92101
10400 CAMINITO MAYTEN ,32.8982112,-117.1032449,92131
10400 CAMINO RUIZ ,32.9077675,-117.1455926,92126
10400 CAMINO SANTA FE ,32.905115,-117.1710588,92121
10400 CAMTO ALVAREZ ,32.9060570640069,-117.16941631728,0
10400 CAMTO CUERVO ,32.7866320899404,-117.111110690299,0
10400 CARMEL MOUNTAIN ROAD,32.9636401,-117.102999,92129
10400 CARMEL MTN ROAD,32.9636401,-117.102999,92129
10400 CLAIREMONT MESA BOULEVARD,32.830423,-117.1051784,1320
10400 FALCON WAY,32.9100999,-117.1139728,92131
10400 FRIARS ROAD,32.7911092,-117.0990331,92120
10400 GENESEE AVENUE,32.8871015,-117.2275692,92037
10400 GREENFORD DRIVE,32.9068593,-117.1315568,92126
10400 LONDONDERRY AVENUE,32.9068452,-117.1304975,3318
10400 MARAUDER WAY,32.9086664,-117.1409873,3272
10400 MAYA LINDA ROAD,32.9072084,-117.1174459,92126
10400 MIRA MESA BOULEVARD,32.9169117,-117.1114341,1023
10400 NORTH TORREY PINES ROAD,32.8893131,-117.243009,92037
10400 PACIFIC CENTER COURT,32.9069651,-117.1894798,92121
10400 POMERADO ROAD,32.8975672,-117.102757,92131
10400 POWAY ROAD,32.9464145,-117.0901949,92128
10400 RANCHO CARMEL DRIVE,32.9703577,-117.0872135,92128
10400 ROSELLE STREET,32.8971689,-117.2220073,1524
10400 SAN DIEGO MISSION ROAD,32.7857348,-117.1111312,2103
10400 SAN RAMON DRIVE,32.9075267,-117.1400039,92126
10400 SCRIPPS POWAY PARKWAY,32.9385406,-117.1052473,92131
10400 SNOOK STREET,32.8126797,-117.1059146,3320
10400 SORRENTO VALLE ROAD,32.8920519,-117.2150699,1642
10400 SORRENTO VALLEY ROAD,32.8920519,-117.2150699,1642
10400 SPRING CANYON ROAD,32.9361095,-117.0964194,92131
10400 TIERRASANTA BOULEVARD,32.8235772,-117.1039869,92124
10400 VIACHA DRIVE,32.8094209,-117.097995,92124
10400 WATERIDGE CIRCLE,32.8988601,-117.2062757,92121
10400 WESTCHESTER AVENUE,32.9067787,-117.1271663,92126
10400 WESTONHILL DRIVE,32.9071365,-117.1355731,92126
10400 WOODCHUCK POINT,32.9104888,-117.0902836,92131
10500 ABALONE LANDING TERRACE,32.9108507,-117.22203,8710
10500 AMANTHA AVENUE,32.9095212,-117.1508117,3102
10500 BLACK MTN ROAD,32.9101224,-117.1243133,92126
10500 CAM RUIZ ,32.908169,-117.1453166,6211
10500 CAM SANTA FE ,32.7168533,-117.1695457,92101
10500 CAMINITO BAYWOOD ,32.9091436,-117.1296955,2820
10500 CAMINO RUIZ ,32.908169,-117.1453166,6211
10500 CAMTO RIMINI ,32.9661894,-117.0974723,92129
10500 CAMTO WESTCHESTER ,32.9074603,-117.1271918,92126
10500 CARMEL MOUNTAIN ROAD,32.9653136,-117.10178,92129
10500 CARMEL MTN ROAD,32.9653136,-117.10178,92129
10500 FATHER JUNIPERO SERR TRAIL,32.8403171,-117.0371646,92071
10500 GENERAL ATOMICS COURT,32.8941016,-117.2381904,92121
10500 GENESEE AVENUE,32.8875031,-117.2295881,92093
10500 GREENFORD DRIVE,32.9091594,-117.1313032,2829
10500 HEATER COURT,32.9087648,-117.1731174,4111
10500 HEATHER COURT,33.0034807,-117.1060147,3703
10500 MARAUDER WAY,32.9095807,-117.139769,92126
10500 MATINAL CIRCLE,33.0390984,-117.0866759,1266
10500 NORTH TORREY PINES ROAD,32.894557,-117.241662,92037
10500 OCEAN AIR DRIVE,32.9112757,-117.2226332,92130
10500 ODELL ROAD,32.9085201,-117.1539638,92126
10500 PARKDALE AVENUE,32.9082925,-117.1547578,92126
10500 POMERADO ROAD,32.8986105,-117.1006454,92131
10500 PORTO COURT,32.8257969,-117.1038815,2031
10500 POWAY ROAD,32.9464145,-117.0901949,92128
10500 RANCHO CARMEL DRIVE,32.9698681,-117.0879116,92128
10500 REAGAN ROAD,32.9095807,-117.139769,92126
10500 SABRE HILL DRIVE,32.9534747,-117.0981812,4163
10500 SAN DIEGO MISSION ROAD,32.784943,-117.1104113,92108
10500 SCIENCE CENTER DRIVE,32.8945487,-117.2313007,1119
10500 SCRIPPS POWAY PARKWAY,32.9374932,-117.1029319,92131
10500 SCRIPPS RANCH BOULEVARD,32.9106162,-117.1104834,92131
10500 SORRENTO VALLEY ROAD,32.8925593,-117.2158985,1642
10500 SPRING CANYON ROAD,32.93464,-117.0965168,92131
10500 TIERRASANTA BOULEVARD,32.8234144,-117.1034001,92124
10500 VIPER WAY,32.9071653,-117.1742185,92121
10500 VISTA SORRENTO PARKWAY,32.8921807,-117.2061635,92121
10500 WESTONHILL DRIVE,32.9092208,-117.1355713,92126
10600 ADERMAN AVENUE,32.9094105,-117.1622212,92126
10600 BLACK MOUNTAIN ROAD,32.9121128,-117.1250557,92126
10600 BLACK MTN ROAD,32.9121128,-117.1250557,92126
10600 CALLE MAR DE MARIPOSA ,32.913436,-117.2279683,92130
10600 CAM RUIZ ,32.9101085,-117.1448305,6211
10600 CAMINITO CASCARA ,32.782488,-117.1086159,92108
10600 CAMINO RUIZ ,32.9101085,-117.1448305,6211
10600 CAMR RUIZ ,0,0,0
10600 CARILLON COURT,32.9201924,-117.0812421,92131
10600 CARMEL MOUNTAIN ROAD,32.9664637,-117.0996567,92129
10600 CASSOWARY COURT,32.9321346,-117.0989756,3604
10600 DUENDA ROAD,33.0388697,-117.086358,92127
10600 ESCOBAR DRIVE,32.8244169,-117.1027035,2025
10600 ESMERALDAS DRIVE,32.8280769,-117.1021374,92124
10600 GABACHO DRIVE,32.8315851,-117.1008176,92124
10600 GENESEE AVENUE,32.8876765,-117.2302595,92093
10600 GREENFORD DRIVE,32.9120525,-117.1314522,2807
10600 JOHN JAY HOPKINS DRIVE,32.8940005,-117.239697,92121
10600 LOUISIANA DRIVE,32.7521751,-117.1400523,0
10600 MARAUDER WAY,32.9124032,-117.1385024,92126
10600 NORTH TORREY PINES ROAD,32.8953605,-117.2415581,92037
10600 ODELL ROAD,32.9097886,-117.154135,92126
10600 POMERADO ROAD,32.8995733,-117.0987841,92131
10600 POWAY ROAD,32.9464145,-117.0901949,92128
10600 ROSELLE STREET,32.8973788,-117.2225787,1524
10600 SAN DIEGO MISSION ROAD,32.7847096,-117.1096225,92108
10600 SANFRED COURT,32.8699974,-116.9785179,1155
10600 SCIENCE CENTER DRIVE,32.8962972,-117.230917,92121
10600 SCRIPPS POWAY PARKWAY,32.9373651,-117.0997319,92131
10600 SCRIPPS RANCH BOULEVARD,32.9116095,-117.1099366,92131
10600 SPRING CANYON ROAD,32.9330922,-117.0964479,92131
10600 STONY RIDGE WAY,32.9285693,-117.1038082,92131
10600 SUNSET RIDGE DRIVE,32.9171046,-117.0820598,2377
10600 TIERRASANTA BOULEVARD,32.8234144,-117.1034001,92124
10600 TIPPERARY WAY,32.9337515,-117.099076,92131
10600 TREENA STREET,32.9103047,-117.1138406,92131
10600 VISTA SORRENTO PARKWAY,32.8986344,-117.2175809,92121
10600 WESTONHILL DRIVE,32.9112709,-117.135601,92126
10600 WESTVIEW PARKWAY,32.9137166,-117.1205581,92126
10600 WEXFORD STREET,32.938488,-117.0980892,92131
10700 ATRIUM DRIVE,32.9026608,-117.1032119,92131
10700 AVENIDA PLAYA VERACR ,32.8345871,-117.0961302,92124
10700 BLACK MOUNTAIN ROAD,32.9136567,-117.1245733,92126
10700 BLACK MTN ROAD,32.9136567,-117.1245733,92126
10700 CALLE MAR DE MARIPOS ,32.913436,-117.2279683,92130
10700 CAM RUIZ ,32.9126086,-117.1439595,92126
10700 CAM SANTA FE ,32.7168533,-117.1695457,92101
10700 CAMINATA DE LUZ ,0,0,0
10700 CAMINO DEL NORTE ,32.8263645,-117.2789941,6527
10700 CAMINO RUIZ ,32.9126086,-117.1439595,92126
10700 CAMINO RUIZ BOULEVARD,32.9126086,-117.1439595,92126
10700 CAMINO SANTA FE ,32.9125639,-117.1730677,92121
10700 CARIUTO COURT,32.8251562,-117.0993247,2023
10700 CARMEL COUNTRY ROAD,32.9289494,-117.1968202,92130
10700 CARMEL MTN ROAD,32.9698822,-117.0954572,92129
10700 CARMEL MTN ROAD ( NOT ,32.9698822,-117.0954572,92129
10700 CLAIREMONT MESA BOULEVARD,32.8277767,-117.0991064,92124
10700 ESCOBAR DRIVE,32.8241315,-117.1005015,2027
10700 GENESEE AVENUE,32.8887081,-117.2326226,92093
10700 GREENFORD DRIVE,32.9131741,-117.1322091,92126
10700 MARBURY AVENUE,32.9143343,-117.1293576,2838
10700 MAYA LINDA ROAD,32.9086404,-117.1171915,92126
10700 MIRA LARGO TERRACE,32.9176023,-117.0843904,92131
10700 MONTONGO STREET,32.9120225,-117.1522377,92126
10700 NORTH TORREY PINES ROAD,32.8986105,-117.2421365,92037
10700 OAKBEND DRIVE,32.9170985,-117.0756936,92131
10700 PARKDALE AVENUE,32.910633,-117.1556126,92126
10700 POMERADO ROAD,32.9029953,-117.0904495,92131
10700 POWAY ROAD,32.9464145,-117.0901949,92128
10700 RANCHO BERNARDO ,33.0335773,-117.0805825,0
10700 RANCHO BERNARDO ROAD,33.0221819,-117.1039957,5705
10700 RANCHO CARMEL DRIVE,32.9732126,-117.0853153,92128
10700 RED CEDAR DRIVE,32.9102101,-117.0991004,92131
10700 RICKERT ROAD,32.9146024,-117.1270188,92126
10700 ROSELLE STREET,32.8978364,-117.2221782,1524
10700 SAN DIEGO MISSION ROAD,32.7844606,-117.1086688,2409
10700 SCRIPPS LAKE DRIVE,32.9120369,-117.0973794,92131
10700 SCRIPPS POWAY PARKWAY,32.9371361,-117.0980072,92131
10700 SCRIPPS RANCH BOULEVARD,32.9129953,-117.1101741,92131
10700 SHAW LOPEZ ROAD,32.9130556,-117.1904642,92121
10700 SORRENTO VALLEY ROAD,32.8937591,-117.217192,1642
10700 SPRING CANYON ROAD,32.9308408,-117.0960475,92131
10700 TIERRASANTA BOULEVARD,32.8209394,-117.0973709,3023
10700 VIA ALBERTO ,32.9712766,-117.0968729,92129
10700 VISTA SORRENTO PARKWAY,32.9005151,-117.2193912,92121
10700 WESTONHILL DRIVE,32.9133464,-117.135679,2783
10700 WESTVIEW PARKWAY,32.9150435,-117.1205904,92126
10800 ADERMAN AVENUE,32.9094989,-117.1650003,92126
10800 AVNDA PLAYA VERA CRUZ ,32.8340095,-117.0950475,92124
10800 BARBADOS WAY,32.915654,-117.1605977,92126
10800 BLACK MOUNTAIN ROAD,32.9172472,-117.1248809,92126
10800 BLACK MTN ROAD,32.9172472,-117.1248809,92126
10800 CAM RUIZ ,32.9156905,-117.143996,92126
10800 CAMINO RUIZ ,32.9156905,-117.143996,92126
10800 CAMTO ALVAREZ ,32.9074349845236,-117.167298990294,0
10800 CARBET PLACE,32.8218253,-117.0971268,2001
10800 CARMEL COUNTRY ROAD,32.9298072,-117.1973544,92130
10800 CARMEL MOUNTAIN ROAD,32.9715982,-117.0940545,92129
10800 CARMEL MTN ROAD,32.9715982,-117.0940545,92129
10800 CLAIREMONT MESA BOULEVARD,32.8272665,-117.0970639,92124
10800 GENESEE AVENUE,32.8898894,-117.234749,92093
